"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","endX","endY","mark","noperson","noslide"
"200",158,235,-3.5001465162003,167.17227609145,167.397059239991,-17.8881089166924,108,-0.150408020631401,-0.00536775250070024,0.17563341387537,0.00730249686741414,0.998657185797879,324.86044,224.79395,2,14,4
"201",88,219,-9.7780562246539,223.750418994021,224.560328990023,-39.4722840467939,148,-0.20132863892204,-0.00484981410921976,0.123763076758821,0.00427452832723629,0.996393352291366,308.5,181,2,14,5
"202",107,203,-0.280592951927499,204.196178640328,204.49674190717,-4.63736762473396,127,-0.0369816509466019,-0.0012744336775182,0.107428464135951,0.00330882442624163,0.998530229557505,311.19373,202,2,14,6
"206",178,210,-13.8462084118265,146.24978632463,146.330055322396,-42.0412727947456,87,-19.6472811896322,-87.6922270160356,33.6245340705336,151.880191991796,0.999451452419744,320,175,2,14,10
"207",120,222,-13.2558724816775,213.693706037403,214.14000395534,-62.0641557305212,127,-0.437087829710023,-0.0208408469342864,0.501036225832768,0.0337509714088065,0.99791585920569,328,173,2,14,11
"208",128,223,-6.71254565074557,196.769217407969,198.734838728135,-41.0534565224988,137,-0.359220259844416,-0.0137094240273436,0.542723976480634,0.0237211351518621,0.990109326916477,323.42038,200,2,14,12
"219",80,243,-13.6777761148389,232.596216650228,233.479896290251,-36.9156849102329,98,-0.380429833101557,-0.00987278971661392,0.455217566619108,0.013542757854342,0.996215178890931,306,188,2,14,23
"224",174,164,-8.65254179111473,116.323901241318,116.333534875032,-26.3224835980778,88,-0.256301324665969,-0.00843092488324323,0.131084064904418,0.00787988786095001,0.99991718953848,289,146.5,2,15,5
"225",118,179,-7.43923992447824,222.883572970136,222.994475082796,-31.5781982195906,118,-0.167823157072481,-0.00386015294454597,0.0986697303277412,0.00314008035674889,0.999502668787565,339.0075,150.14221,2,15,6
"228",159,169,-2.18965435095854,170.124219322235,170.17546731284,-6.16967355679368,87,-0.0341436578732523,-0.000568373445656109,0.0295884170634482,0.000496063867580031,0.999698852064789,329,162.5,2,15,9
"229",132,167,-6.45881637871866,213.354165649513,214.155235272355,-21.4766710308611,107,-0.111473139003105,-0.00276109921295174,0.266719677706454,0.00937709911979974,0.996259397432787,344,143,2,15,10
"236",37,167,5.37495291071834,310.848397507944,311.939018502474,14.362304092675,134,0.0238978709290399,-3.75945537887932e-05,0.0804190526923266,0.00135486011233876,0.996503736532333,346.4816,196.11813,2,16,5
"237",214,231,-3.27963984671373,106.943000277341,107.137540806909,-13.0377425672303,107,-0.164557832057154,-0.00634582583850087,0.181600372210654,0.00770775112757498,0.998184198292185,320.76785,224.88187,2,16,6
"242",132,228,-5.47923376510676,209.457036167325,209.560362515111,-24.5552238242741,90,-0.185601830165164,-0.0068251118941513,0.186725621327911,0.00929286290219073,0.999506937540354,340.5,208,2,16,11
"243",123,222,1.05846210584874,216.536948348313,216.547085015599,3.39564099874644,109,0.0126476411692463,0.000189499286714929,0.0112256919582822,0.000171913840737614,0.99995318954635,339.5,226,2,16,12
"249",127,226,-11.8821248834974,225.838991319037,226.69491117004,-48.9491737023323,118,-0.252932934229927,-0.00580742085813568,0.209975284632596,0.00616701251612395,0.99622435348643,348,179.5,2,17,4
"250",154,226,-4.48158821856916,185.56737320984,185.868724000226,-9.28222900109769,126,0.139837843403547,0.0253016298502611,0.494478426816085,0.0548309405495646,0.998378690164217,339,211.5,2,17,5
"251",149,210,-5.16109803336025,155.630973780928,155.742529072175,-26.5694756435334,180,0.420321754327361,0.624898781490277,1.62683232964401,1.67333052905531,0.999283719791176,304,196,2,17,6
"255",142,229,-8.67816888524076,192.20041623264,192.935768711608,-34.1164936436322,107,-0.330903741982593,-0.0285871537597127,0.359322844064639,0.0516199223547587,0.996188615082216,332,200,2,17,10
"256",138,211,-10.554370268644,215.648440754855,216.533408180305,-51.7963668149059,105,-0.449367324646856,-0.0200502774542833,0.598804780672532,0.0342681848419244,0.995913021307483,350,171.5,2,17,11
"260",154,217,-1.1457628381751,175.0349965007,175.232564934198,-3.19830716543922,105,-0.0167655326894263,-0.000259194406297689,0.0509218640565175,0.000809846148095119,0.998872535857861,329,213.5,2,18,2
"263",78,222,-4.16486436111005,272.423886523244,272.905335345146,-19.816659033784,115,-0.0721434165256954,-0.00136312195468497,0.094622608882385,0.00206431171378317,0.99823583946685,349.70447,202.21478,2,18,5
"264",183,210,-4.77779578616777,168.084056352767,168.227312636796,-14.7352619959535,96,-0.090955243537197,-0.00169927504546434,0.0625064736659511,0.00129708286475029,0.999148436233192,350.5,196,2,18,6
"265",191,201,0.676690340279329,127.008857958805,127.020861039684,1.59356330597601,86,0.00984798780727009,0.000182577366374675,0.0170572152345106,0.000316233274873055,0.999905503074219,318,202.5,2,18,7
"269",154,205,-1.72011710727525,166.571179905332,166.784735802795,-5.91449934828022,98,-0.0400083037961017,-0.000805451323660465,0.0714651157675997,0.0014186931869105,0.998719571689609,320.49612,200,2,18,11
"272",200,186,2.25457496593503,127.09838708654,127.430258305735,14.853061485934,106,0.485487710950029,0.0938855048169483,0.869130159335199,0.185023411532347,0.997395663921527,327,191,2,18,14
"273",129,226,-2.79951963970254,204.744352791475,205.798965307088,-7.53870252170636,106,-0.0307565591022388,-0.000329933508862596,0.116610752530301,0.0018748419978136,0.994875520807213,333.5,216,2,18,15
"276",149,207,3.67449952082966,218.44907873461,218.756869807505,10.0126293079518,97,0.0298710268471587,0.000315880137239365,0.0572895120440768,0.000955848761207371,0.998592999281964,367,221,2,18,18
"284",72,214,5.87396151619194,244.282623205172,245.913998067304,19.8356500319513,148,0.00210232411583546,-0.00746381528052222,0.292061682875128,0.0238695924385322,0.993366075640454,315,239,2,19,6
"285",71,229,1.41442321140216,243.074062787456,244.663532111526,-3.70597226012368,137,-0.0760329114616383,-0.00543622066903875,0.188720902814697,0.0111257111420896,0.99350344814222,314,235,2,19,7
"288",123,178,-4.63546342690264,222.728534319247,223.885891843512,-23.145362936372,169,-0.104853423183159,-0.00241443124053376,0.150026068543085,0.00344193699660101,0.99483059198266,345,160,2,19,10
"290",106,195,1.11843062399252,230.543922062587,231.259050827304,11.0998274614381,194,0.0673463761786502,0.00283942687872572,0.172770128903377,0.0060520137162564,0.996907672317431,336.5,199.5,2,19,12
"295",113,219,6.78234530963755,188.940375122672,189.428789316085,37.0580447192721,116,0.224062039673012,0.00706261614103732,0.203210068065896,0.00800473040461974,0.997421647495208,300.61816,241.31348,2,20,3
"296",124,192,10.5168673233139,205.451332436662,207.829192832454,83.3275673849843,148,0.713452084357242,0.0459727274337626,1.18930267851835,0.096998149912968,0.9885585833088,326,229.5,2,20,4
"301",117,166,3.55405109159316,221.700482580683,223.453136404148,17.0571952308587,150,0.0628856883939923,0.001354967153211,0.278459960674169,0.00918105278788155,0.992156503812526,338.2741,179.74324,2,20,9
"302",110,187,5.73649538687116,220.102248966248,222.1973537577,45.3936772429718,147,0.768332123403822,0.13197790458688,1.61775007719068,0.31630511733109,0.990570973254087,329,209,2,20,10
"311",192,160,1.35853853806039,126.535568122169,126.604969911367,4.05168562389268,106,0.0318587918950545,0.000751798463836941,0.0598833819743831,0.00149870813036207,0.9994518241326,318.5,163,2,21,7
"312",140,187,-7.25246005915125,182.862122878905,182.96051216112,-37.7476592378203,147,-0.220854939953583,-0.00664364502571793,0.102117300740508,0.00432774101369355,0.999462237610439,321.39914,163.9152,2,21,8
"316",132,190,-6.51980175165699,158.525234584277,158.856350986669,-34.3332075905741,138,-0.232377962859818,-0.00801192517417334,0.153715714376048,0.00580011696691213,0.997915623767414,289.5,172,2,21,12
"323",202,154,0.467710260038513,122.504081564656,122.637509697414,2.77088673405535,118,0.0294865334784116,0.00118837454965247,0.0886167084901277,0.00273439035974844,0.99891201205009,324.5,155,2,22,4
"324",190,148,-2.07837024536197,124.081626359425,124.113073337389,-8.62777767760978,139,-0.0756744281082811,-0.00279863857352005,0.0556213322963305,0.00257318391532103,0.999746626385774,314,143.5,2,22,5
"328",209,156,-11.915147071265,111.400179533069,112.154880446298,-36.4922486228482,107,-0.333508529102988,-0.00917885032731544,0.218617284032323,0.00608816401363454,0.993270904393765,318,133,2,22,9
"329",177,153,-7.08328599975256,170.299735760218,170.59715054917,-26.1858929472463,117,-0.146369762331605,-0.00337877226484687,0.106542547129293,0.00287984619851922,0.998256625107778,346,132,2,22,10
"335",112,221,-6.97492951599615,189.401689538399,189.751891226612,-30.5318496468265,128,-0.288885856004926,-0.0400012424371149,0.343815381473192,0.0822062237467164,0.99815442319995,300,198,2,23,3
"338",155,197,-10.7388971009054,177.101665717745,177.867043019,-52.6514824956981,116,-26.9086419250875,-226.134148942374,59.7160996617613,505.640047934634,0.995696913333331,329,164,2,23,6
"339",137,186,-11.1428898583393,201.804360706106,201.986173536663,-72.6146319432323,139,-2.42752296488716,-0.924195824894611,4.20826523549932,1.97456589021292,0.999099874870769,335,147,2,23,7
"342",147,180,-5.16330681437354,166.676333053016,168.413282386391,-42.4499286960537,144,-0.270163647119021,-0.0143687682336931,0.534311361672713,0.0318625209981056,0.989686387506006,313,165,2,23,10
"346",142,188,-9.12778467349223,211.174098790548,211.207841278178,-36.9123905920395,117,-0.191234626693701,-0.00424717744251627,0.0726467314558643,0.00266381516258156,0.999840240365006,350.5,154.5,2,23,14
"347",130,198,-12.7676631446829,208.146582964986,208.42207216484,-45.6281346721748,126,-0.228125182095649,-0.00579915841612279,0.0658481897314367,0.00378211396673978,0.99867821485032,333,152,2,23,15
"354",128,188,-5.2658403117791,217.919709985123,221.276745422253,-26.544252891806,108,-0.106981655549964,0.0018650071451471,0.464618316044161,0.0200911099760996,0.984828792421345,345,168,2,24,4
"355",130,182,2.58217768694501,255.259182009188,257.679627937308,-5.75266060757079,109,-0.111527365288242,-0.00350224231120007,0.281541557079761,0.00704266532132549,0.99060676256212,385,193.5,2,24,5
"359",130,164,0.859642386454458,230.499483119177,233.701915980352,-16.382602570032,84,-0.222687742434121,-0.0074271837979046,0.437576419593775,0.0135280005134076,0.986296933648398,360.47354,167.45819,2,24,9
"360",122,177,9.80759236913982,204.17802340049,207.731760168112,4.85956018135712,97,-0.176662356990597,-0.0103702989831513,0.588930129756609,0.0226790731622309,0.982892665210432,323.19403,211.7797,2,24,10
"363",109,199,-0.282242936270857,203.002463039245,203.953986039552,-3.89824980939157,205,-0.0540370706408408,-0.00689423555128281,0.19025223544868,0.0171952191046748,0.995334619250234,312,198,2,25,2
"366",141,172,3.83446479055169,186.918431407927,188.694004355434,35.5810619579116,194,0.274025019526596,0.0157182866719261,0.605706366538374,0.0369468674880249,0.990590199441832,327.5,184.5,2,25,5
"367",153,199,-0.337130850164114,169.952142030161,170.29299208887,-3.87794582161071,178,-0.0380519329012919,-0.0016623656898176,0.157330942783996,0.00567631723200127,0.997998449293024,322.9492,198,2,25,6
"370",128,200,-3.436787701859,212.121821863489,213.428272196147,-27.1730667991292,177,-0.147985831197253,-0.00573882273934677,0.259609634635593,0.0100420565404336,0.993878738185832,339.74033,187.28387,2,25,9
"371",135,206,-8.29127149169106,201.101964187325,202.254226987971,-38.4452152431481,178,0.0592637972386447,0.0617719531148537,0.663029212331509,0.173315001963689,0.994302898793237,334,177,2,25,10
"378",159,227,-6.78897457443879,169.186287860453,170.358774775175,-40.3528358192894,149,-0.290323057226659,-0.0153840587738575,0.449500874892929,0.0307456485783637,0.993117543159904,327,207,2,26,1
"383",148,228,2.4309083370404,212.190951739229,212.620279065826,4.89557534970548,98,0.0186062840797691,0.000288991869381919,0.0808599230446315,0.0015823913807944,0.997980779027839,360,237,2,26,6
"384",154,207,10.4285284774381,165.737744644966,165.959984544704,31.754001818037,96,1.07555965084671,0.240835505296448,1.66057063270585,0.41454640366326,0.998660882619702,317,237,2,26,7
"388",115,188,5.21926452798823,208.865985742054,208.924515502803,19.9411499481397,98,0.101156906566229,0.00227173768226596,0.0463157093327635,0.00151062227782736,0.999719852116888,323,207,2,26,11
"389",132,207,-4.47711212030196,224.18407615172,226.915882990686,-38.5609681931472,106,-0.422319268675047,-0.0202064589698177,0.69551417981155,0.036885930850455,0.987961147527614,355.5,189.5,2,26,12
"398",142,228,1.90331443199815,185.445791125964,185.596947209054,5.70724444218556,128,0.0235135069427445,0.000393801810000592,0.0523552690905702,0.00116761443649148,0.999185568052902,327.34348,234.15921,2,27,6
"399",146,226,-7.39168360995284,186.550261323859,188.420808163908,-44.8747412040728,137,-0.200113094483626,0.00490735443450424,0.488557951745955,0.0449281135776789,0.990072503890216,331,202,2,27,7
"404",135,207,1.44655568657391,198.063121251787,198.34723863573,11.1389480649111,137,0.118346178609464,0.0070545483114085,0.266202005239459,0.0161331553939411,0.998567575803439,333,212,2,27,12
"405",134,214,-7.68844776990287,201.81427105138,202.501520091004,-28.8817804315309,127,-0.167741224338925,-0.00671232903548002,0.0921981825300643,0.00778637653716129,0.996606203058056,334,187,2,27,13
"410",207,196,7.9893267663969,115.117331449265,115.163284929663,30.9588851165096,105,0.350885780858227,0.0238094436283043,0.24498224456755,0.0343380858754017,0.999600971087046,321,212,2,28,3
"411",157,195,6.50895644050257,149.96666296214,150.17685248767,51.0147490299803,169,5.14654813206163,36.413289153433,13.6305686708567,102.94315081783,0.998600386663797,306,212,2,28,4
"415",140,189,4.1888897494889,154.577178179659,155.539576303693,25.6602021904119,127,0.209063465022023,0.00879712471505636,0.287693656167129,0.0130862222930129,0.993812519315635,294.16425,200.29106,2,28,8
"416",193,184,-1.30195267257888,88.0227243386615,88.2063878189847,-1.22646817405059,129,0.0938752377818295,0.0187030909223524,0.335721812079165,0.0420972854282265,0.997917798417274,281,182,2,28,9
"427",116,206,0.266490076058405,215.002325568818,215.580078355179,1.31865337921149,138,1.05289908761906,1.73307376728566,2.89477177065172,4.59019514988373,0.997320008459183,331,207,2,29,9
"432",50,167,-2.02374383923416,283.176623328975,283.176623328975,-2.02374383923416,139,-0.00714657804533222,-2.52371751641018e-05,0,0,1,333,157,2,29,14
"433",56,164,-1.79614315249573,287.141080307225,287.141080307225,-1.79614315249573,180,-0.00625526361666521,-2.17846349605303e-05,0,0,1,343,155,2,29,15
"434",65,191,-4.43103931291353,271.812435329953,271.812435329953,-4.43103931291353,213,-0.0163018270578191,-5.99745447187885e-05,0,0,1,336,170,2,29,16
"435",75,179,-2.98863245522946,249.339126492414,249.339126492414,-2.98863245522946,180,-0.011986215309535,-4.80719391222367e-05,0,0,1,324,166,2,29,17
"436",99,135,-17.6843920265577,72.4223722339996,144.512095062195,-364.044681996772,535,-5.94905775697064,-2.82129862602065,13.7267931810452,8.62403337810704,0.501150939669309,168,113,2,29,18
"437",90,169,-4.03771062097712,255.634504713272,257.817289503555,-9.45735639316544,148,0.044124390635288,0.00456021573456517,0.339462113099799,0.0137972030586334,0.991533598097761,345,151,2,29,19
"438",81,162,0.456530414099049,251.007968001018,258.817791721323,9.99137078372662,180,0.430614564996177,0.130333394377567,1.49907985841068,0.402566747349142,0.969825012150963,332,164,2,29,20
"446",104,223,-8.76628016183838,216.529443725328,216.686870605752,-37.7645727873825,140,-2.71102594996055,-2.84539291127719,5.10925742061651,5.68506779429456,0.99927348214507,318,190,2,30,4
"447",90,163,1.66833744829331,206.087360117014,206.758197816671,1.33473402139725,105,-0.0125659515515361,-0.000583896389081859,0.124070719282319,0.00289040838578562,0.99675544811891,296,169,2,30,5
