"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","mark","noperson","noslide"
"60",293,145,-1.44855008627769,217.569529116556,218.676919442859,14.8800469201327,97,0.342997116228936,0.0296836844653405,0.585920924585216,0.0512512582002899,0.994935952412699,1,2,17
"62",300,155,1.85558573636528,231.621458418688,232.380330849651,6.81719977344228,98,0.0173678995841581,2.59684859202936e-05,0.168763163022813,0.00490359963849593,0.996734351706151,1,2,19
"66",292,120,-0.345845575373207,248.504527121741,262.057089965024,-48.2461547492061,115,-0.400953916185464,-0.0172563952925629,0.95038509442683,0.0373336435475769,0.948283929867756,1,2,23
"67",312,140,-2.48546769956758,231.00129379378,232.404825472448,-37.6052248104079,116,-0.423288808527228,-0.030665534053802,0.664242525918877,0.0546218319615507,0.993960832457698,1,2,24
"68",297,187,-6.13048873124073,271.552941431316,275.609859716297,43.7464535473382,127,8.0894100529716,10.8466885236408,20.3084330729137,28.5943016553356,0.985280213526627,1,2,25
"70",281,138,2.99848327252911,243.366978903327,252.465727781305,73.3195003722429,100,1.09253572637307,0.084937627719714,1.64153212322084,0.141987969003241,0.963960459275248,1,2,27
"71",316,139,-25.1148348861446,212.047164564868,212.047164564868,-25.1148348861446,107,-0.118439852462454,-0.000558554285342598,0,0,1,1,2,28
"72",283,130,-15.0791339749611,199.882465464082,199.882465464082,-15.0791339749611,117,-0.0754400039040482,-0.000377421820012543,0,0,1,1,2,29
"73",308,155,-3.05869757409582,262.373779177722,262.373779177722,-3.05869757409582,128,-0.0116577867791582,-4.44319810298638e-05,0,0,1,1,2,30
"74",176,101,9.75242494165378,129.876864760434,129.885266926501,18.1443150728771,106,0.269994208640206,0.012878688834952,0.255195733266025,0.0170809022301557,0.999935310861147,1,2,31
"76",206,99,-5.38871726811398,144.208161258599,144.4347158938,-11.2228492540445,67,-0.0408674452394324,0.000241244935784672,0.115317944530554,0.00346683107287417,0.998431439188293,1,2,33
"77",263,143,-15.4831737505673,187.297223684709,196.066832292395,-86.0541971939694,117,-0.519132652976325,-0.0164079932430589,0.552679908394778,0.0187501252837586,0.95527235022287,1,2,34
"78",280,104,7.52382043863863,160.380796855484,160.380796855484,7.52382043863863,78,0.0469122275618708,0.000292505265478525,0,0,1,1,2,35
"79",293,100,4.49045192111633,191.588099839212,191.588099839212,4.49045192111633,117,0.0234380523888742,0.000122335637800804,0,0,1,1,2,36
"80",210,199,31.0973128857794,183.932732269164,184.21766882381,90.9140586836946,72,0.599963707341199,0.0139710826055898,0.30789756667927,0.0122764398745506,0.998453261533136,1,3,1
"81",320,209,16.0764852305407,274.295656512305,274.521227852234,64.8895523055297,106,0.252746932873924,0.00414305905064832,0.0875009952154857,0.00222810240717851,0.999178310028358,1,3,2
"82",309,192,21.6742787057564,236.569711732962,239.765011450642,63.0314860870551,105,0.215334381608124,0.00347393042436592,0.148855072554119,0.00327493479086182,0.986673202656437,1,3,3
"83",262,173,27.2650587648036,237.935390389912,245.200863997762,123.546546726183,86,0.718983203723266,0.0196740463433751,0.68201943213181,0.0253356167373159,0.970369298503304,1,3,4
"84",314,181,24.4087008887562,207.138724312515,209.946591176385,84.2935466177953,97,0.393197078622484,0.00847310089891059,0.0508022441754665,0.00323958372172509,0.986625803981206,1,3,5
"85",288,146,27.7351483693699,258.452017795751,260.902129875934,116.841266668338,106,0.492379761340593,0.0086539215724314,0.257316342957386,0.00636064773788124,0.990609075972861,1,3,6
"86",211,158,29.4605788282704,212.47411607064,217.20008249284,79.8065179906381,62,0.42454250922232,0.00987876723930979,0.194941371097655,0.010072280068655,0.978241415159889,1,3,7
"88",207,130,36.166585348781,211.815957850205,211.815957850205,36.166585348781,118,0.170745328708226,0.00080610229012573,0,0,1,1,3,9
"89",302,122,29.2830246012653,292.359367901903,292.359367901903,29.2830246012653,98,0.100161061406764,0.000342595696951884,0,0,1,1,3,10
"90",310,153,17.8786965958413,260.583959598437,260.583959598437,17.8786965958413,107,0.0686101194539856,0.000263293717540076,0,0,1,1,3,11
"91",306,185,6.29394818895108,273.649410743016,277.959203483686,25.1459618223475,117,0.291015764212666,0.0238505832668932,0.738362374344232,0.0564120672644372,0.984494873036566,1,3,12
"92",309,218,5.74998521071068,289.456387043022,297.213120263823,66.6367883848499,106,0.587886535478632,0.0292752481825227,0.939174066502154,0.054499875650711,0.973901780601357,1,3,13
"93",253,231,23.0379985904878,210.813306031664,213.585581758527,62.0511067056366,66,0.280646626277553,0.0040810368717552,0.0926850274637274,0.00151373996870698,0.987020304909921,1,3,14
"95",288,151,1.46255321909785,117.538291632982,119.776784913536,13.18795992913,86,0.199377677833353,0.0112680017869826,0.591299575133276,0.0279207322098094,0.981311125672894,1,3,16
"97",278,182,22.2238387008067,239.27494645282,245.714621400421,93.6949317814977,96,0.478088567129728,0.0113180895278917,0.50041837250737,0.0161516140995401,0.973792056366451,1,3,18
"98",297,222,24.4844751269235,234.047003826155,234.868816459672,88.3938354046038,87,0.475548843566343,0.0162128464753156,0.248177827300705,0.0214479111145954,0.99650097170878,1,3,19
"100",294,195,25.4633450618716,220.964363642647,227.247517519009,136.964077205202,104,0.701662567578592,0.0191167566096889,0.627280760934016,0.0216572801646416,0.97235105604251,1,3,21
"101",254,108,25.7465957153894,234.81109428645,243.874271604321,131.03379199316,105,0.615077361777766,0.0158754261843438,0.594923360123343,0.0197138737916163,0.962836681137994,1,3,22
"102",320,157,24.3539571999069,289.786559384662,290.643025241393,121.011005528662,105,0.465384363728248,0.0100406941392213,0.179570042245541,0.00721386495937313,0.997053203475225,1,3,23
"103",295,129,7.76516601842533,244.23963642292,244.23963642292,7.76516601842533,107,0.0317932262435052,0.000130172263229432,0,0,1,1,3,24
"104",284,168,9.20404095446832,218.817275369199,218.817275369199,9.20404095446832,128,0.0420626796441862,0.000192227417022792,0,0,1,1,3,25
"105",294,177,22.5309792304654,247.923375259373,247.923375259373,22.5309792304654,107,0.090878801593008,0.000366560036938559,0,0,1,1,3,26
"106",300,145,11.9096570416246,281.049817648046,295.844337272409,71.3578873808166,118,0.522349001062019,0.0347518431456858,1.45590894013754,0.0969352482730947,0.94999221630955,1,3,27
"107",253,132,24.7467482126262,140.943250991312,140.943250991312,24.7467482126262,106,0.175579518980668,0.00124574619746419,0,0,1,1,3,28
"108",313,220,13.124637248411,198.176688841044,198.176688841044,13.124637248411,117,0.066226947907774,0.000334181322208356,0,0,1,1,3,29
"109",299,96,15.135835503748,252.768668944551,252.768668944551,15.135835503748,128,0.0598801883435496,0.000236897193760534,0,0,1,1,3,30
"110",272,224,0.770748745391984,223.02017845926,223.02017845926,0.770748745391984,107,0.00345595968363365,1.54961748641277e-05,0,0,1,1,3,31
"111",276,159,12.1714582085875,260.863949214912,260.863949214912,12.1714582085875,129,0.0466582609257367,0.000178860517392909,0,0,1,1,3,32
"113",275,167,24.3176673429577,233.758235893917,245.977758403253,95.2561400390276,107,0.426258529381008,0.00841050110618845,0.396583753249375,0.00848531952944511,0.950322652793252,1,3,34
"114",252,114,26.2150723010455,264.956001604725,274.169855107764,106.456432061637,106,0.347432998430016,0.00613271803121826,0.30719301136997,0.0054666276709948,0.966393630330304,1,3,35
"117",320,162,9.80356760434504,276.030795383414,296.247455761283,158.976072157323,116,2.97071711696646,0.568074841478883,5.76038203583331,1.33526966869875,0.931757522352664,1,3,38
"118",263,152,18.7509979866314,200.649570146562,200.650396857946,56.4014807698678,71,0.343473115842821,0.00710720732271487,0.155089057668209,0.00490325612399312,0.999995879841771,1,3,39
"119",278,158,12.4395620188465,278.539045736859,290.115278266037,56.7046777639473,76,0.232099134415636,0.00395355019089979,0.391954657595301,0.00713679392963745,0.960097818362524,1,3,40
"120",283,203,15.4972431068066,228.300240910955,228.519522204052,89.7337525086497,105,10.5057617248624,9.51961831575679,20.5893526373108,19.0327060557497,0.999040426432797,1,3,41
"121",263,155,32.3532874544491,184.482403553299,185.396783663405,93.2297299713914,66,0.522959899321331,0.00966098050925454,0.112363515502416,0.00577762972161509,0.995067982884937,1,3,42
"122",297,209,20.3392221126522,247.426756839272,247.426756839272,20.3392221126522,88,0.0822030016982544,0.000332231658161585,0,0,1,1,3,43
"123",270,133,17.3683952854491,237.844487007793,238.389208493669,29.4139505554425,106,0.148622971924154,0.00214442931522775,0.0631105945330176,0.00224450793006787,0.99771499100434,1,3,44
"124",251,178,12.7521197502076,194.805030735862,194.805030735862,12.7521197502076,99,0.0654609365170778,0.000336033090468988,0,0,1,1,3,45
"125",262,161,12.475109712209,231.464900146869,231.464900146869,12.475109712209,67,0.0538963346247887,0.000232848844859806,0,0,1,1,3,46
"128",280,125,29.7992158273715,261.589372872829,261.589372872829,29.7992158273715,98,0.113916003162171,0.000435476418292997,0,0,1,1,3,49
"129",315,144,19.0380400173025,300.433020821613,300.433020821613,19.0380400173025,129,0.0633686668836801,0.000210924440696904,0,0,1,1,3,50
"130",226,189,15.9013899345274,178.843507011018,178.843507011018,15.9013899345274,56,0.0889123133418974,0.000497151475207986,0,0,1,1,3,51
"131",277,190,12.9799527491133,246.169854508443,252.7978660228,47.3554113931436,88,0.183499218510326,0.00297624891192303,0.338382564074618,0.00674086759474857,0.973781378701358,1,3,52
"132",297,108,18.3013740943105,294.401966875853,300.543982077336,129.623219722699,148,0.601896031980613,0.0188314309793246,0.443280611459061,0.0192129257514141,0.979563672647744,1,4,1
"133",285,143,15.7527200325479,257.310667202782,266.461239068834,137.68643486125,138,0.893095733378658,0.0395794262992355,1.29841717714335,0.0716192959321677,0.965658900716556,1,4,2
"134",272,140,16.881067079255,256.555062316065,264.834353364318,110.184200024484,87,0.650804345409088,0.0222715742089845,0.830618822749269,0.0364004278745141,0.968737850875171,1,4,3
"138",295,173,9.41968276953139,230.060734830074,233.180153972131,49.3940286945231,127,0.350110256182765,0.0172470772398236,0.601111974119007,0.035999905249285,0.986622278573373,1,4,7
"139",278,121,20.5560452195835,256.320112359526,265.692134880255,145.448405352668,139,2.05372069053419,0.44776295365655,3.60945900955095,1.05050375966981,0.964726006944267,1,4,8
"146",316,215,3.9098184683982,278.64852413031,278.64852413031,3.9098184683982,107,0.0140313625582663,5.03550578710568e-05,0,0,1,1,4,15
"147",321,188,0.30639162227071,187.002673777676,187.002673777676,0.30639162227071,128,0.00163843444631692,8.76155625595396e-06,0,0,1,1,4,16
"148",288,196,15.3215100748648,227.070473641995,231.538075584972,99.4878719921127,87,1.27618050769724,0.152566510242373,2.05717387156919,0.321249752503243,0.980704677052834,1,4,17
"150",281,150,14.0362434679265,218.524598157736,219.899436410183,126.288124646297,110,1.53114545574966,0.254323049819766,2.5824929428285,0.611167071188306,0.993747877325697,1,4,19
"151",291,132,9.46232220802562,194.648400969543,195.437627191785,78.5812275615036,148,0.682815305225039,0.0619183604399803,0.961931058964386,0.133513647762434,0.995961748852654,1,4,20
"154",274,171,10.3973335224363,221.639346687361,223.453339268999,70.6502787579769,105,1.45627492998857,0.34809929087743,2.44177099334052,0.746987635013865,0.991882007279136,1,5,2
"155",230,165,12.1756118362279,191.042915784038,196.073169457256,48.5353772879242,97,0.250023383731911,0.00524509315896374,0.284960653128144,0.00583822951342622,0.974345017795434,1,5,3
"156",252,169,7.15182766164443,132.531128418949,133.83492482152,29.0557707087664,96,0.221381359409555,0.0067755464318757,0.292034966306839,0.00920509091289092,0.990258175104072,1,5,4
"159",287,130,-0.57581759324498,199.010049997481,199.010049997481,-0.57581759324498,107,-0.00289340962053056,-1.45390125803555e-05,0,0,1,1,5,7
"160",289,200,-5.29008120537127,162.692962355475,162.692962355475,-5.29008120537127,107,-0.0325157347237475,-0.000199859503773141,0,0,1,1,5,8
"161",265,159,2.57335946317682,178.179684588339,178.179684588339,2.57335946317682,128,0.0144424964558795,8.10557976306168e-05,0,0,1,1,5,9
"162",206,169,12.7111325655295,136.341483048997,136.341483048997,12.7111325655295,128,0.0932301180922425,0.000683798620987115,0,0,1,1,5,10
"163",274,210,-5.2786460634189,184.783657286027,184.783657286027,-5.2786460634189,160,-0.0285666283531128,-0.000154594993803453,0,0,1,1,5,11
"164",274,130,-1.29677216538895,212.281274236501,212.627230467717,-12.9365513524772,160,-0.128638767820466,-0.00510535276258963,0.174465257098911,0.00762557665155753,0.998372944845986,1,5,12
"168",286,167,4.45461001604075,257.871356838807,266.017148368115,70.3249725009756,127,0.61391066692504,0.0319819895038726,1.15396165473355,0.0601923330998701,0.969378697654349,1,6,2
"169",315,176,2.15527562079149,279.197510733889,282.640211651184,18.7521929564564,115,0.154636364443819,0.00833449486486625,0.560704289653827,0.0260696812438683,0.987819493563275,1,6,3
"170",314,184,2.08441214423261,285.307882790671,288.094300298175,14.2580539668659,117,0.0756924894949349,0.00153512344213869,0.188068945620421,0.00350528436628034,0.990328106093663,1,6,4
"171",300,122,14.5379868428184,290.811364977368,304.380553067614,108.117138390491,116,0.597776600937822,0.0177651251336556,0.733993138217095,0.0233420926597595,0.955420318566701,1,6,5
"172",317,145,-2.29061004263853,250.199920063936,255.489391644423,-16.4507985280643,127,0.269712820875568,0.0878415919024541,1.18151227225836,0.230166788736755,0.979296707599317,1,6,6
"174",317,155,-1.80755093389345,253.62620132786,255.211411995941,-13.301364015816,116,-0.0921697693494978,-0.00340374377838815,0.295192440544673,0.0100446564309208,0.993788637209897,1,6,8
"175",287,165,0.763898460929995,225.01999911119,225.01999911119,0.763898460929995,79,0.003394802523986,1.50866702399572e-05,0,0,1,1,6,9
"176",285,131,5.58450227698694,226.072997060684,226.072997060684,5.58450227698694,139,0.024702208355684,0.000109266514253594,0,0,1,1,6,10
"177",300,168,-3.02501190756369,246.343256453267,246.343256453267,-3.02501190756369,150,-0.0122796619283043,-4.98477697546954e-05,0,0,1,1,6,11
"179",310,157,7.39168360995284,186.550261323859,186.550261323859,7.39168360995284,109,0.0396230139668396,0.000212398598027437,0,0,1,1,6,13
"180",287,137,4.48460600954462,204.626488998859,204.626488998859,4.48460600954462,84,0.021916058040607,0.000107102741916904,0,0,1,1,6,14
"181",301,150,3.47991750426972,222.410094195385,222.656356200852,20.7013599546677,126,0.115141445480158,0.0033066602039637,0.0898043265161647,0.00286648388926546,0.998893981695971,1,6,15
"183",327,166,0.564472175306963,304.514777966522,304.96125440304,2.89463824308209,116,0.0176136397436943,0.000636998995292501,0.0590385849258252,0.00139792119951683,0.99853595684674,1,6,17
"184",317,148,-3.48138406973251,263.486242525108,265.680815144647,16.9123783392502,126,0.856255383029317,0.179806701465374,2.07133533618013,0.437597095392133,0.991739815242796,1,6,18
"187",315,149,5.21492829130129,253.047426384858,254.293343815149,17.4230038860097,115,0.0556664047359465,0.00104202994815096,0.201442214366414,0.00589066648514229,0.995100471716643,1,6,21
"188",314,201,2.74808818005375,250.287834302828,252.235809653752,-14.5990603383314,138,-1.50058472373461,-1.21029081205068,3.65515827938159,3.18189850641277,0.992277165745823,1,6,22
"190",288,153,-8.69089264046969,215.138062935012,215.971143639389,-25.3128830703067,77,-0.0910142107797574,-0.00140757117343645,0.0855558756245211,0.0012815023860787,0.996142629564586,1,6,24
"191",293,196,5.27928005564568,244.537318215441,247.468651706535,38.1651428996346,109,0.385033868624953,0.0238576462125763,0.59682204628811,0.0423171491709875,0.988154727999368,1,6,25
"192",311,167,1.78991060824607,224.10934831015,231.250182373055,-71.4358021893113,137,-3.09481677835439,-0.699646599785707,7.73166763420676,1.71764760070302,0.969120741918439,1,6,26
"193",312,171,-5.21926452798823,208.865985742054,209.113857770362,-29.996850609269,116,-0.164553611884695,-0.00642677171784682,0.157798999699252,0.00870327400353321,0.998814655178998,1,6,27
"195",299,186,3.50097652321613,224.646625013182,224.902864511857,13.6577281161411,127,0.0421218951364768,0.000345866470356828,0.0989815975852397,0.00321086700053937,0.998860665918012,1,6,29
"196",264,148,2.21394049152224,194.144920098364,194.547739239943,9.93243496829752,82,0.0573109170208765,0.00132795022986331,0.103337688194253,0.00244420521287527,0.99792945863492,1,6,30
"197",301,205,-27.0543190229343,201.89217598384,209.83146800319,-122.920866166513,116,-0.550378166623046,-0.0127039516686159,0.428579109243648,0.0102535223949915,0.962163482460939,1,7,1
"198",291,145,-8.25943797987881,125.299640861417,125.473870247251,-17.1817778421858,55,-0.14392351664361,-0.00243439756101118,0.0906664225599675,0.00182046235765004,0.998611428933441,1,7,2
"199",304,198,-16.3558171010173,143.820200250173,154.409609597605,-64.6355767813607,105,-0.339229582164625,-0.00921182124210957,0.60563438684536,0.0185100282608273,0.931420010872203,1,7,3
"200",281,206,-16.3360428897185,120.880105890093,121.117442538235,-48.4561072165442,67,-0.397944321675284,-0.00986448640589641,0.0813071657428859,0.00183548760446025,0.998040442043946,1,7,4
"201",302,191,-12.7243556854224,127.121988656566,131.55376366936,-49.4628803505199,116,-0.173787494637505,0.0465608068339045,0.637228520187133,0.133046072339924,0.96631206216241,1,7,5
"202",312,205,-20.4973405480018,114.232219623012,114.232219623012,-20.4973405480018,107,-0.179435719761438,-0.00157079780427633,0,0,1,1,7,6
"205",256,231,-21.6746491190241,83.9344982709732,86.6039731123017,-61.5751724851627,88,-0.753185238001817,-0.113701495806284,0.471770142721288,0.186972341858226,0.969176069579776,1,7,9
"206",287,179,-8.57136635394116,174.448416444518,176.803607672532,-47.3736086364395,98,-0.295135732202225,-0.00920876643478542,0.33732229928734,0.0107345144094242,0.986679054466037,1,7,10
"210",299,174,-5.92750419239017,183.983694929741,184.423335988005,-38.5701236317041,110,-0.412640245840206,-0.0267814573559263,0.395262608864781,0.027621992734609,0.997616131082822,1,7,14
"211",280,175,8.00852919420322,233.275052245198,237.97209430101,35.0273247106884,87,0.203142020779055,0.00805130944223476,0.466349583298655,0.01866177782007,0.980262214905457,1,7,15
"215",293,189,-10.4704108394765,247.623201659295,273.46856020765,-94.3609616208808,95,-1.32695575201924,-0.119481969187357,1.67037603602555,0.177524662067774,0.905490567073855,1,7,19
"216",287,256,-20.4838388564068,278.616672150107,280.104118717155,-115.116577431767,169,-0.909425891962373,-0.151429460177482,1.254471574666,0.329798111155051,0.994689665493457,1,7,20
"217",288,142,-4.89248652003043,201.200857584249,218.496307526415,-55.3594961749662,127,-0.380271486575067,-0.018378988561536,0.949447482133063,0.0389945079215229,0.920843285005745,1,7,21
"220",301,237,-6.50562664568368,229.47766775876,233.780071932543,-27.2940253353674,105,-0.115543004408952,-0.00175716192812711,0.254611357395861,0.00511565377202361,0.981596360467269,1,7,24
"221",272,187,3.81407483429035,165.366260162102,198.417089477947,14.1054000339008,98,0.695962733651763,0.115801668506669,2.49346524215101,0.306944800336426,0.833427506658803,1,7,25
"223",282,140,8.60523518745685,247.28374390566,270.860492870461,57.0056221470119,97,0.373991175037981,0.0135888080049342,0.924547437344335,0.0322766345597925,0.912956117317275,1,7,27
"224",263,204,-3.52145337692224,130.245921241319,130.621532403973,-5.36673353792261,55,7.17737389047431,72.4575639688067,12.5381864621443,125.5019185602,0.997124431510324,1,7,28
"225",278,214,-1.27933925972388,223.945839025199,227.185837245522,-19.1379400234432,118,-0.142351517863241,-0.00467262036643114,0.300507369563351,0.008402419071599,0.985738555450435,1,7,29
"226",319,191,-13.5491769858723,271.043354465665,300.743663751319,-64.3174766329343,128,-0.00237774042018522,0.0129536065181064,1.01875462323026,0.0508786188363903,0.901243773799959,1,7,30
"227",282,224,12.2091197584962,174.957137608044,175.052847887374,36.2857434936515,65,0.233991874921938,0.00502864975843475,0.115163932266527,0.00410385761157043,0.999453249230248,1,7,31
"228",311,205,7.11188415121448,270.581780613551,271.846753884827,46.3892707470817,127,0.309263377536155,0.0125851976521464,0.316879675642505,0.0162428254197779,0.995346741304803,1,7,32
"230",255,203,-6.63782354051069,198.974165711788,199.041944682485,-18.8087186833742,66,-0.0954671403393603,-0.00154252957974576,0.00788166364104501,0.000495982237575662,0.999659473932468,1,7,34
"231",316,222,2.48955292199916,276.260746397312,292.619777938925,-32.4377480032316,117,-0.158452243465754,0.00714729537975807,1.20271771045035,0.0782900191265459,0.944094580151628,1,7,35
"232",297,211,-14.1189213030564,252.116044709574,256.008193604115,-56.757183701595,106,-0.204033253872263,-0.0046358353991023,0.163561551802802,0.00381135827265821,0.984796779979006,1,7,36
"233",299,244,-7.14168663633163,213.153700413575,233.457690345899,-83.2522430908688,149,-0.469383388892876,-0.0171510198139311,1.27653401886244,0.0630094820322204,0.913029252100279,1,7,37
"235",258,237,-12.8139772142638,261.512905991272,261.637152027442,-53.2593375919171,65,-0.301522288144045,-0.00871188591941093,0.206550827780158,0.00866190576029459,0.999525120820163,1,7,39
"236",283,122,0.345296066787827,241.217282413495,241.99185737746,2.66844783363508,87,0.0162010215891853,0.000360858893564457,0.117495080618177,0.00238026911606855,0.996799169309413,1,7,40
